state_id,party_id,general_votes,postal_votes,total_votes,total_electors
23,21,8540,1,8541,1761564
23,25,12060,10,12070,9241140
23,26,1128,0,1128,3343631
23,29,11029,3,11032,1723538
23,39,1764,0,1764,3613628
23,52,12439,18,12457,7108556
23,53,5484,20,5504,5523323
23,54,4086,10,4096,1756837
23,77,907,0,907,1856791
23,80,42705134,153037,42858171,142565915
23,85,9486,17,9503,1790510
23,87,4693,3,4696,7503857
23,92,35295,66,35361,18154592
23,93,915,17,932,1616476
23,101,14136,6,14142,1845150
23,104,20162,41,20203,17271611
23,109,827,2,829,1664125
23,110,16613870,45884,16659754,69330769
23,118,972,12,984,1874824
23,123,119135,88,119223,20344921
23,124,22266,25,22291,5659585
23,125,2391,3,2394,3505079
23,143,3950,52,4002,1822625
23,152,27708,39,27747,24707687
23,163,5441808,15544,5457352,123295201
23,164,853878,543,854421,476977799
23,165,3641,3,3644,3801931
23,174,718,0,718,1739082
23,179,9227,108,9335,5250866
23,199,846,1,847,1743515
23,200,2301,7,2308,3703702
23,201,1555,2,1557,1785605
23,216,1574,0,1574,1743515
23,220,18195,23,18218,9413493
23,230,44664,39,44703,21967319
23,241,2476,1,2477,1848306
23,242,686,1,687,1698003
23,245,1070,0,1070,1679506
23,254,4493,5,4498,3766946
23,257,5630,10,5640,7153976
23,260,4558,12,4570,1942514
23,262,18029,8,18037,7906433
23,269,723081,2016,725097,146134603
23,278,1598,30,1628,1616476
23,282,27259,27,27286,20087076
23,284,11741,11,11752,5428885
23,288,8193,17,8210,5505890
23,296,3367,1,3368,1716160
23,313,974,1,975,2010477
23,325,3508,27,3535,1991651
23,326,1443866,3497,1447363,5122372
23,329,1628,2,1630,1807893
23,333,1999,0,1999,1848306
23,334,1148,2,1150,2728978
23,341,6915,3,6918,3545056
23,342,23568,54,23622,8945703
23,345,18093,30,18123,11527141
23,348,5104,1,5105,6975127
23,349,20338,10,20348,8992083
23,350,3844,1,3845,1667282
23,355,1257,1,1258,1856791
23,358,3265,0,3265,1775196
23,363,1144,0,1144,1743515
23,366,1260,4,1264,2302960
23,372,277178,130,277308,34515944
23,377,29078,58,29136,20496219
23,385,15497538,36082,15533620,68235699
23,386,1982,0,1982,1981197
23,402,2899,2,2901,1789168
23,403,2386,31,2417,1754195
23,423,3751,5,3756,5302097
23,439,503,1,504,1856791
23,440,1431,0,1431,1915408
23,441,1333,3,1336,1891576
23,452,2278,0,2278,1716160
23,453,12999,10,13009,3893713
23,454,838,0,838,1856791
23,457,3747,16,3763,9113146
23,460,1822,9,1831,1761564
23,461,1971,5,1976,1766121
23,463,495,8,503,1616476
23,464,2755,4,2759,1761564
23,469,1038558,920,1039478,3568688
23,471,3418,5,3423,3656527
23,483,1280,2,1282,2302960
23,489,16740,9,16749,12428894
23,493,7561,8,7569,3789306
23,501,2017,0,2017,1867976
23,502,5146,1,5147,1716160
23,507,1057,0,1057,1743515
23,510,4283,0,4283,2023431
23,513,916,5,921,2010477
23,516,8158,6,8164,1754195
23,517,1886,0,1886,1958939
23,518,877,5,882,1892931
23,519,479,10,489,1892931
23,520,1261,1,1262,2010477
23,522,2360,3,2363,1807893
23,524,14052,8,14060,6888618
23,526,1259,9,1268,1787925
23,529,472,0,472,1666703
23,532,1979,16,1995,4001328
23,535,40529,95,40624,29099273
23,539,2146,64,2210,3656942
23,540,6505,3,6508,3603960
23,546,6590,145,6735,7184922
23,550,3877,29,3906,5158060
23,553,2406,16,2422,1698003
23,554,18333,5,18338,1723538
23,555,1260,1,1261,1807893
23,556,1549,0,1549,1816830
23,558,820,2,822,1718837
23,560,2588,9,2597,3605143
23,562,617,2,619,1723236
23,563,1042,5,1047,1616476
23,564,681,0,681,1797655
23,569,314,2,316,1632983
23,572,1694,1,1695,1856791
23,574,1947,1,1948,1743515
23,575,498,3,501,1797655
23,576,3734,21,3755,3489907
23,577,1777,9,1786,1915408
23,580,1845,4,1849,2040739
23,601,560,4,564,1958939
23,616,1432,0,1432,1867976
23,625,1809,3,1812,1723236
23,626,1565,1,1566,1667282
23,628,34928,111,35039,5226438
23,629,4819,54,4873,3489907
23,632,5756,2,5758,3605374
23,634,3724,7,3731,3837437
23,636,1572,0,1572,1981197
23,637,203035,334,203369,3495879
23,639,7180,12,7192,3696103
23,641,24630,8,24638,11483488
23,648,837,3,840,1757984
23,652,2480,4,2484,3362128
23,655,500,12,512,1892931
23,656,6867,19,6886,7132319
23,658,687,0,687,1797655
23,662,6116,4,6120,5566064
23,669,3302,1,3303,2040739
23,674,968,0,968,1770699
23,677,18031,18,18049,11074850
23,678,2723,2,2725,2302960
23,683,1343,1,1344,2114201
23,685,969,4,973,3897158
23,686,1667,2,1669,1708585
23,694,3957,5,3962,1754195
23,700,2413,14,2427,3424687
23,703,1434,19,1453,1787925
23,715,1308,0,1308,1785605
23,718,4842,5,4847,3749053
23,727,2340,2,2342,2114201
23,733,4064,9,4073,1757984
23,737,2366,3,2369,1761564
23,739,13749,18,13767,14582491
23,741,5450,1,5451,5357123
23,744,264903,677,265580,85950111
23,756,2058,0,2058,2010477
23,758,770,6,776,1766121
23,761,4013,3,4016,3826420
23,764,3942,2,3944,2728978
23,765,5768,0,5768,1867976
23,768,2283,8,2291,5031938
23,769,582,2,584,1621295
23,777,7560,1,7561,3535854
23,778,3539,1,3540,1770248
23,779,1599,1,1600,1991651
23,786,2554,3,2557,3452308
23,788,1771,0,1771,1856791
23,791,1222,3,1225,1887127
23,799,1547,1,1548,1796932
23,807,1059,1,1060,1770699
23,808,707,2,709,2728978
23,810,1323,3,1326,1937690
23,813,7099,7,7106,5642057
23,814,2747,4,2751,3399104
23,815,1351,9,1360,4345454
23,820,2214,0,2214,1805946
23,822,2249,1,2250,2114201
23,825,9165,41,9206,1845150
23,826,2856,1,2857,1915408
23,829,3910,9,3919,6653233
23,832,3132,7,3139,3840261
23,833,6280,3,6283,5348888
23,834,870,12,882,3673350
23,835,2741,3,2744,1756837
23,836,1305,1,1306,1981197
23,840,2038,3,2041,1848306
23,856,6119,2,6121,3576735
23,859,2548,6,2554,3283179
23,862,24504,22,24526,14562560
23,876,451,0,451,1679506
23,887,3690,4,3694,3696103
23,890,1529,0,1529,1770248
23,891,7279,6,7285,8837101
23,898,2858,0,2858,2010477
24,25,238758,554,239312,5178336
24,31,24731554,25791,24757345,70001284
24,37,8481,3,8484,1641868
24,40,18546,16,18562,8588036
24,47,3267,2,3269,1601220
24,80,22960119,68398,23028517,70001284
24,92,36601,19,36620,9790542
24,94,9400,0,9400,1699219
24,110,221197,457,221654,61662589
24,123,227453,242,227695,5152595
24,124,15591,6,15597,3398299
24,125,3604040,6605,3610645,59720200
24,163,3204821,5670,3210491,66535521
24,164,541518,283,541801,183778054
24,172,4000,3,4003,3400460
24,183,4158,6,4164,1648906
24,190,11165,39,11204,1641868
24,194,12925,11,12936,6364763
24,211,5876,9,5885,3363565
24,269,546029,759,546788,70001284
24,281,12083,4,12087,8107357
24,292,965,0,965,1444082
24,303,440,0,440,1444082
24,320,8586,23,8609,8360977
24,334,1798,5,1803,1638378
24,343,207998,277,208275,6366820
24,352,32181,3,32184,3404292
24,360,23570,10,23580,10098540
24,375,11693,3,11696,1616213
24,377,52802,48,52850,26306219
24,397,1894,5,1899,1735464
24,427,23021,14,23035,3430413
24,437,2927,25,2952,1611317
24,475,6102,8,6110,4893243
24,477,6364,131,6495,1611317
24,494,2707,0,2707,1678357
24,535,1757,2,1759,3138728
24,542,6511,0,6511,3089966
24,561,31299,9,31308,11972009
24,618,1670,8,1678,1611317
24,633,712,0,712,1444082
24,642,2212,8,2220,1648906
24,653,1301,0,1301,1444082
24,666,12621,45,12666,9879860
24,697,4051,6,4057,3462741
24,711,7080,1,7081,4866647
24,747,5914,3,5917,4694220
24,755,1225,1,1226,1694646
24,855,730,0,730,1633925
24,856,217178,198,217376,70001284
24,884,2375,0,2375,1678357
25,7,3844,1,3845,1425218
25,25,15667,16,15683,7008660
25,31,71792,278,72070,9676013
25,34,646864,1413,648277,1649413
25,40,8295,5,8300,3775913
25,43,4100,21,4121,1881441
25,47,25740,79,25819,6961789
25,77,1840,2,1842,1667465
25,80,7603480,20507,7623987,20755443
25,91,1850,14,1864,1202664
25,92,17945,62,18007,8774690
25,110,165952,567,166519,22404856
25,123,70782,61,70843,4489936
25,124,73180,31,73211,3695566
25,125,41268,15,41283,6955115
25,152,4986,1,4987,3268561
25,163,2333098,5368,2338466,10788143
25,164,620663,584,621247,152787859
25,189,34821,239,35060,6056188
25,190,7665,0,7665,1703279
25,194,1718367,4268,1722635,6204381
25,195,8640,32,8672,1269917
25,198,4988,10,4998,3548906
25,206,747909,2890,750799,3530891
25,217,5645,2,5647,1269917
25,248,3254,0,3254,1814125
25,269,189006,359,189365,22404856
25,297,4277,9,4286,3797400
25,317,359958,1520,361478,3306659
25,334,7715,14,7729,3565372
25,385,1446,7,1453,2072634
25,425,4487,3,4490,3463538
25,456,2625,2,2627,1716766
25,475,9779,7,9786,4555356
25,523,2698,3,2701,1425218
25,535,3476,3,3479,3370744
25,537,1527,0,1527,1667465
25,554,1074,14,1088,1649413
25,555,13039,8,13047,1881441
25,557,1203,3,1206,1649413
25,581,1463,0,1463,1703279
25,609,2362,11,2373,1202664
25,626,3973,10,3983,3481590
25,642,13955,20,13975,4525750
25,644,1236,8,1244,1649413
25,653,4163,1,4164,1881441
25,739,6869,16,6885,7359337
25,745,6571,9,6580,1716766
25,747,4483,0,4483,1425218
25,776,4891,6,4897,3730084
25,802,2302,5,2307,1716766
25,808,2481,0,2481,1703279
25,809,3888,7,3895,1202664
25,856,12693,22,12715,8629254
25,880,2045,6,2051,1649413
25,891,5094,5,5099,1881441
26,80,2900411,54422,2954833,7856318
26,92,2846,10,2856,3669171
26,110,215997,758,216755,6500522
26,124,5468,20,5488,1828433
26,125,6605,21,6626,1493543
26,152,884,13,897,1840738
26,163,1511982,8785,1520767,7856318
26,164,47690,313,48003,26910108
26,269,50394,552,50946,7856318
26,418,5291,60,5351,1337808
26,523,935,2,937,1840738
26,735,3332,7,3339,1828433
26,739,734,4,738,1840738
26,744,705,2,707,1840738
26,827,673,15,688,1493543
26,856,1404,33,1437,1355796
26,877,12440,189,12629,6027885
26,878,8667,163,8830,6027885
26,883,1090,8,1098,1493543
27,1,2837,2,2839,318471
27,31,1717,4,1721,318471
27,80,93772,129,93901,318471
27,110,2478,8,2486,318471
27,163,95249,59,95308,318471
27,164,9404,13,9417,2866239
27,269,1411,1,1412,318471
27,479,212,0,212,318471
28,1,13767,14,13781,646729
28,25,164,0,164,646729
28,43,245,0,245,646729
28,80,230967,221,231188,646729
28,92,919,1,920,646729
28,110,7391,5,7396,646729
28,111,312,0,312,646729
28,125,377,0,377,646729
28,163,184117,101,184218,646729
28,164,4713,1,4714,8407477
28,210,486,0,486,646729
28,269,4321,14,4335,646729
28,334,212,0,212,646729
28,359,194,0,194,646729
28,491,209,0,209,646729
28,535,531,0,531,646729
28,536,461,0,461,646729
28,547,452,0,452,646729
28,550,285,0,285,646729
28,557,1578,0,1578,646729
28,584,3182,4,3186,646729
28,615,365,0,365,646729
28,766,158,0,158,646729
28,819,658,0,658,646729
28,860,143,0,143,646729
29,80,81384,36,81420,250029
29,92,1596,0,1596,250029
29,110,948,0,948,250029
29,163,8608,0,8608,250029
29,164,97436,22,97458,1000116
29,269,2950,0,2950,250029
29,377,4000,0,4000,250029
29,579,843,0,843,250029
29,726,1160,0,1160,250029
30,80,37586,11,37597,121740
30,110,790,2,792,121740
30,163,27643,12,27655,121740
30,164,19935,3,19938,121740
30,269,1487,0,1487,121740
31,1,1570328,1359,1571687,14327649
31,8,403,0,403,2067463
31,10,404,1,405,1617470
31,25,366,1,367,2067463
31,43,2147,1,2148,2290492
31,54,641,0,641,1617470
31,80,4897051,11490,4908541,14327649
31,97,724,0,724,2378995
31,110,93599,378,93977,10331184
31,163,1952071,1829,1953900,14327649
31,164,30753,11,30764,86834163
31,188,919,1,920,1617470
31,193,1531,6,1537,2067463
31,198,1393,0,1393,4329794
31,269,45523,131,45654,14327649
31,277,1052,1,1053,4439107
31,280,4223,0,4223,6001390
31,292,2830,0,2830,9658162
31,294,1400,0,1400,9658162
31,296,1897,0,1897,2067463
31,334,2781,2,2783,9881191
31,339,2244,0,2244,5247216
31,434,434,1,435,2290492
31,452,1289,2,1291,5247216
31,457,6477,7,6484,11948654
31,500,1280,1,1281,1617470
31,507,636,0,636,3989114
31,533,1651,0,1651,4106765
31,535,2169,1,2170,3852775
31,550,288,1,289,2039302
31,553,848,1,849,5470245
31,583,958,0,958,4329794
31,585,275,0,275,1617470
31,598,1270,0,1270,1562283
31,609,3892,0,3892,2067463
31,648,1708,0,1708,2067463
31,656,369,0,369,1562283
31,689,5017,0,5017,10338535
31,705,1044,0,1044,2039302
31,739,4193,8,4201,9658162
31,755,370,0,370,2067463
31,760,1579,0,1579,5973229
31,774,1648,0,1648,5558748
31,778,249,0,249,1562283
31,784,551,0,551,2371644
31,808,2296,1,2297,3852775
31,822,309,0,309,2290492
31,825,3028,1,3029,6789941
31,841,419,0,419,2290492
31,848,805,0,805,2378995
31,851,740,0,740,2290492
31,856,1749,0,1749,2290492
31,870,699,0,699,2039302
31,883,943,0,943,2039302
31,891,314,0,314,2067463
32,80,103,22,125,55189
32,123,141,2,143,55189
32,125,419,1,420,55189
32,163,21980,48,22028,55189
32,179,1339,3,1342,55189
32,260,22796,55,22851,55189
32,269,99,1,100,55189
33,28,247844,112,247956,973410
33,110,2685,4,2689,973410
33,124,904,1,905,973410
33,163,444646,335,444981,973410
33,164,15618,8,15626,7787280
33,269,12192,7,12199,973410
33,467,673,1,674,973410
33,472,2199,2,2201,973410
33,693,38046,22,38068,973410
33,728,22842,15,22857,973410
33,746,1318,1,1319,973410
33,856,1285,0,1285,973410
34,47,57639,64,57703,19016462
34,71,1069,0,1069,2111738
34,80,6883720,18757,6902477,19016462
34,92,8759,10,8769,5286178
34,104,14898,33,14931,9146044
34,110,311905,1356,313261,19016462
34,123,38388,7,38395,1379122
34,125,2259,4,2263,1637951
34,127,1519,3,1522,1940269
34,143,85891,206,86097,15999389
34,163,5558009,11174,5569183,19016462
34,164,259789,113,259902,99282429
34,269,196088,177,196265,19016462
34,330,1504,2,1506,1716459
34,334,2560,1,2561,3828197
34,377,50677,42,50719,15869671
34,390,9056,4,9060,1655239
34,465,9910,2,9912,1379122
34,512,2198,3,2201,1876953
34,535,775,0,775,1940269
34,538,5043,2,5045,3385793
34,550,7086,7,7093,5928960
34,554,823,3,826,1876953
34,573,1851,1,1852,1876953
34,579,5478,23,5501,3242645
34,581,1984,2,1986,1508840
34,586,2184,3,2187,1897134
34,599,1518,1,1519,1716459
34,623,797,0,797,1940269
34,662,1843,11,1854,1733805
34,739,6237,3,6240,1897134
34,744,8847,40,8887,1733805
34,773,1847,3,1850,1897134
34,782,16883,19,16902,12628124
34,813,1208,2,1210,2111738
34,831,12107,0,12107,1940269
34,852,2801,1,2802,2111738
34,856,3687,3,3690,4052007
34,857,2565,3,2568,1897134
34,863,964,2,966,1876953
35,1,6605,9,6614,1531525
35,7,16544,5,16549,4722614
35,25,11848,5,11853,3057833
35,31,9545,31,9576,4893120
35,43,6542,11,6553,3000311
35,47,58201,50,58251,9406414
35,80,9081694,49074,9130768,32497762
35,92,38155,62,38217,7840402
35,110,180281,1215,181496,26248533
35,123,59889,89,59978,1541145
35,124,28760,8,28768,2996715
35,125,56877,52,56929,9225882
35,143,2694,5,2699,1468530
35,152,10967,6,10973,3035928
35,163,3276677,8662,3285339,27763734
35,164,160178,158,160336,49087848
35,194,135265,287,135552,1493205
35,198,3219,3,3222,3118602
35,217,6777,8,6785,6442666
35,269,310530,294,310824,32497762
35,280,4467,3,4470,1475007
35,385,5143,5,5148,1710916
35,535,3457,10,3467,2987526
35,545,10159902,14119,10174021,32497762
35,557,2913,1,2914,1504403
35,602,6876,8,6884,4818280
35,667,8505,5,8510,4929590
35,730,8293,11,8304,1502455
35,744,4610,6,4616,3000311
35,747,1241,0,1241,1531781
35,754,10911,3,10914,1516688
35,842,3874,3,3877,1504403
35,856,38414,60,38474,12407023
