state_id,candidate,sex,age,general_votes,postal_votes,total_votes,total_electors,pc_id,category_id,party_id
1,DADI JYOTHI BHAVANI,F,43,2715,2,2717,1723011,20,3,292
1,DR|| BHAVANI SANKAR SASTRY.A,M,49,1907,3,1910,1723011,20,3,159
1,JT RAMARAO,M,42,4316,7,4323,1723011,20,3,null
1,Y.S VIJAYAMMA,F,58,474628,1716,476344,1723011,20,3,428
1,SABBAM HARI,M,60,6598,46,6644,1723011,20,3,null
1,UMAMAHESWARARAO ARETI,M,33,1750,1,1751,1723011,20,2,164
1,KUTIKUPPALA SURYA RAO,M,60,1879,10,1889,1723011,20,3,164
1,KURADA SATYANARAYANA PATNAIK,M,50,1925,2,1927,1723011,20,3,164
1,GEDELA KRISHNARAO,M,60,1117,1,1118,1723011,20,0,164
1,CHANDRASEKHAR BUDDA,M,35,1347,1,1348,1723011,20,3,164
1,CHALAPATHIRAO RONANKI,M,60,1593,1,1594,1723011,20,3,164
1,TANUKU DIVAKAR,M,46,5418,0,5418,1723011,20,3,164
1,DURGAPRASAD GUNTU,M,45,2610,1,2611,1723011,20,3,164
1,NAGENDRA SAIRAM,M,27,2377,0,2377,1723011,20,3,164
1,J. PADMAJA,F,34,1539,1,1540,1723011,20,3,164
1,BRAHMA SWAROOP KASIBHATTA,M,46,991,3,994,1723011,20,3,164
1,SREENADH REDDY,M,39,1378,1,1379,1723011,20,3,164
1,SEEMAKURTHI SRINUVASU (BHAGHAVAN SRINU),M,41,1759,0,1759,1723011,20,3,164
1,null,null,null,7312,17,7329,1723011,20,null,269
1,KARANAM TIRUPATHI RAO,M,45,14819,15,14834,1401474,21,3,110
1,MUTTAMSETTI SRINIVASA RAO (AVANTHI),M,47,566667,1796,568463,1401474,21,3,406
1,VIJAYA LAKSHMI THOTA,F,44,17697,73,17770,1401474,21,3,163
1,KONDARAJU JAMPANA,M,47,6215,46,6261,1401474,21,3,null
1,GUDIVADA AMARNADH,M,30,518566,1965,520531,1401474,21,3,428
1,VADLAMURI KRISHNA SWAROOP,M,41,5501,5,5506,1401474,21,2,128
1,SARISA LEELA PRASANNA KUMARI,F,43,2871,4,2875,1401474,21,3,292
1,APPALARAJU SADARAM,M,60,3225,3,3228,1401474,21,3,164
1,null,null,null,8559,45,8604,1401474,21,null,269
1,THOTA NARASIMHAM,M,53,512045,2357,514402,1418290,22,3,406
1,MALLIPUDI MANGAPATI PALLAM RAJU,M,51,19528,226,19754,1418290,22,3,163
1,MUTHABATHULA RATNA KUMAR,M,37,2469,42,2511,1418290,22,2,110
1,ARJUNARAO YEGUPATI,M,57,1489,6,1495,1418290,22,2,124
1,KOLA VENKATA PRASAD VARMA,M,48,3459,14,3473,1418290,22,3,317
1,CHALAMALASETTY SUNIL,M,44,508068,2903,510971,1418290,22,3,428
1,TEKUMUDI VENKATA RAO,M,55,3819,7,3826,1418290,22,3,292
1,TUMMALAPALLI SATYA RAMAKRISHNA,M,38,6263,179,6442,1418290,22,3,null
1,MOTHA SARADA,F,33,6835,1,6836,1418290,22,2,335
1,ROKKAM DAYAKAR,M,45,1834,3,1837,1418290,22,2,330
1,SRINIVAS DANGETI,M,44,2266,90,2356,1418290,22,3,1
1,KARRA VENKATA APPALA NARASIMHA RAO,M,45,1904,3,1907,1418290,22,3,164
1,KUNCHE RAMADAS,M,69,1117,5,1122,1418290,22,2,164
1,GUTTULA ANNAPURNA SESHAGIRI RAO (BATHPARTY-SESHU),M,53,1413,4,1417,1418290,22,3,164
